wav_path,system_id,sample_id,avg_score,answer
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt8106ae8.wav,sys91caa,utt8106ae8,2.875,2.6821651
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt3233621.wav,sys91caa,utt3233621,2.75,3.009631
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt6eafe3c.wav,sys91caa,utt6eafe3c,3.25,3.184561
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-uttb2ccbb8.wav,sys91caa,uttb2ccbb8,2.625,3.700676
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utte00515e.wav,sys91caa,utte00515e,2.25,3.3018444
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utta6ae130.wav,sys91caa,utta6ae130,2.75,3.4255464
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt2b77133.wav,sys91caa,utt2b77133,2.625,3.1927114
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt1e9f812.wav,sys91caa,utt1e9f812,2.625,3.2209604
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-uttba0d323.wav,sys91caa,uttba0d323,3.25,2.67379
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt838bb4a.wav,sys91caa,utt838bb4a,3.375,3.1849265
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt72d6dcd.wav,sys91caa,utt72d6dcd,3.0,3.02565
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt1693ac3.wav,sys91caa,utt1693ac3,3.75,3.1638684
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt530442f.wav,sys91caa,utt530442f,3.125,2.9255865
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-uttef2337f.wav,sys91caa,uttef2337f,3.0,3.3339443
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt9da1676.wav,sys91caa,utt9da1676,3.75,3.7861035
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt4151dfe.wav,sys91caa,utt4151dfe,2.375,3.033583
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-uttf20ced0.wav,sys91caa,uttf20ced0,3.625,3.5237606
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-uttfd94ef5.wav,sys91caa,uttfd94ef5,2.625,3.202273
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-uttdea4eb7.wav,sys91caa,uttdea4eb7,2.75,3.1321287
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt17673aa.wav,sys91caa,utt17673aa,3.5,3.3243663
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-utt267a1d8.wav,sys91caa,utt267a1d8,3.625,3.9256926
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys91caa-uttb0faeb1.wav,sys91caa,uttb0faeb1,3.375,3.0543165
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utta133f0a.wav,sys83aed,utta133f0a,3.125,3.5356617
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt99821b8.wav,sys83aed,utt99821b8,3.625,2.8195248
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt17290c9.wav,sys83aed,utt17290c9,3.625,3.3268948
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-uttc34d946.wav,sys83aed,uttc34d946,3.5,3.0171044
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt6edc479.wav,sys83aed,utt6edc479,2.875,2.7980008
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-uttbe76fe6.wav,sys83aed,uttbe76fe6,3.125,3.796031
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt63e152d.wav,sys83aed,utt63e152d,2.875,3.1672504
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt94f44ab.wav,sys83aed,utt94f44ab,3.625,3.1726005
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt1e7f9e1.wav,sys83aed,utt1e7f9e1,3.375,3.3185754
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt3d7906a.wav,sys83aed,utt3d7906a,2.375,3.5694926
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt7ca005d.wav,sys83aed,utt7ca005d,2.875,3.679908
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt6efabde.wav,sys83aed,utt6efabde,3.25,3.8623543
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-uttbfed8f1.wav,sys83aed,uttbfed8f1,3.375,3.5858965
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utta8848a1.wav,sys83aed,utta8848a1,3.375,3.4697118
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt3a0e6a7.wav,sys83aed,utt3a0e6a7,3.5,3.6502132
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utta0b77de.wav,sys83aed,utta0b77de,2.875,3.0614922
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt5481a8a.wav,sys83aed,utt5481a8a,3.5,3.988514
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt1e02689.wav,sys83aed,utt1e02689,3.625,3.4763439
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt503ca5d.wav,sys83aed,utt503ca5d,3.625,3.6095355
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt2519add.wav,sys83aed,utt2519add,2.625,4.209905
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-uttc5bc1f7.wav,sys83aed,uttc5bc1f7,2.875,3.9240668
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt8934a77.wav,sys83aed,utt8934a77,3.125,4.0698256
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt5919ead.wav,sys83aed,utt5919ead,2.0,3.7390647
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-uttb927c0a.wav,sys83aed,uttb927c0a,3.625,3.8772092
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt0a0a930.wav,sys83aed,utt0a0a930,3.25,4.2346473
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt98f8dc4.wav,sys83aed,utt98f8dc4,3.0,3.4209106
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utteddc9ad.wav,sys83aed,utteddc9ad,3.0,4.0193586
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt215c96b.wav,sys83aed,utt215c96b,3.5,3.5050347
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-uttbc87de2.wav,sys83aed,uttbc87de2,4.25,4.3312807
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utteebc9ae.wav,sys83aed,utteebc9ae,3.25,3.0585525
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-uttd37e665.wav,sys83aed,uttd37e665,4.0,4.1094184
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt9f33f7a.wav,sys83aed,utt9f33f7a,3.75,3.926404
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt194c324.wav,sys83aed,utt194c324,3.625,3.96371
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt3607fd4.wav,sys83aed,utt3607fd4,3.125,4.0604534
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utteb9d7da.wav,sys83aed,utteb9d7da,3.125,3.5560272
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt43b4d85.wav,sys83aed,utt43b4d85,4.375,4.262703
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utta781964.wav,sys83aed,utta781964,2.375,3.469497
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys83aed-utt6b47bce.wav,sys83aed,utt6b47bce,3.125,3.530411
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttcfbeaa0.wav,sys6c11c,uttcfbeaa0,3.5,4.0468
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt430bc9d.wav,sys6c11c,utt430bc9d,3.5,3.5005786
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttaa6814e.wav,sys6c11c,uttaa6814e,3.375,3.7686622
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt9d6c3b4.wav,sys6c11c,utt9d6c3b4,3.0,3.5866153
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt13d6333.wav,sys6c11c,utt13d6333,3.625,3.6655579
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttf771f0f.wav,sys6c11c,uttf771f0f,3.25,3.8886256
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt5a77f4e.wav,sys6c11c,utt5a77f4e,2.625,3.400173
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt80628ff.wav,sys6c11c,utt80628ff,2.75,4.155704
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt0d6c813.wav,sys6c11c,utt0d6c813,3.5,3.8319774
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt418e043.wav,sys6c11c,utt418e043,3.5,4.195394
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt3ae0696.wav,sys6c11c,utt3ae0696,3.0,3.6350348
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt4ef831e.wav,sys6c11c,utt4ef831e,3.125,3.9481165
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt550b2fa.wav,sys6c11c,utt550b2fa,2.875,3.7287176
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt0b83d68.wav,sys6c11c,utt0b83d68,2.5,3.6371586
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttb0f10b9.wav,sys6c11c,uttb0f10b9,4.0,3.9187858
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttbef5e5c.wav,sys6c11c,uttbef5e5c,3.0,3.9164379
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt3ab7fb1.wav,sys6c11c,utt3ab7fb1,2.625,3.8146615
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt7038040.wav,sys6c11c,utt7038040,2.75,3.6411493
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utte4a4452.wav,sys6c11c,utte4a4452,3.375,3.7532506
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttcbf59a2.wav,sys6c11c,uttcbf59a2,3.75,4.385778
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttd7e16a4.wav,sys6c11c,uttd7e16a4,2.75,3.918222
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttf162064.wav,sys6c11c,uttf162064,3.25,4.1765113
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt6bdfddc.wav,sys6c11c,utt6bdfddc,2.625,3.4783254
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttfb286c5.wav,sys6c11c,uttfb286c5,3.0,3.3441176
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttc1a2776.wav,sys6c11c,uttc1a2776,3.0,4.02388
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt8c7b00a.wav,sys6c11c,utt8c7b00a,4.125,4.0636287
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt28e2658.wav,sys6c11c,utt28e2658,3.625,4.076851
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttef8c599.wav,sys6c11c,uttef8c599,2.625,4.0410633
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttd4dd746.wav,sys6c11c,uttd4dd746,3.125,4.3638153
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttfc93c10.wav,sys6c11c,uttfc93c10,3.625,3.5670972
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt97dd326.wav,sys6c11c,utt97dd326,3.75,3.5757525
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt878e151.wav,sys6c11c,utt878e151,3.375,4.2513666
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt9db6bbf.wav,sys6c11c,utt9db6bbf,3.25,3.5874035
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt388f53d.wav,sys6c11c,utt388f53d,3.25,4.412428
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utteec5549.wav,sys6c11c,utteec5549,2.875,4.099756
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utta6f4632.wav,sys6c11c,utta6f4632,3.875,4.0282116
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-uttd0b38ad.wav,sys6c11c,uttd0b38ad,3.125,4.177394
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys6c11c-utt0bbc8b6.wav,sys6c11c,utt0bbc8b6,3.75,4.2952833
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttf30188b.wav,sys78aec,uttf30188b,3.25,4.341671
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt151ad99.wav,sys78aec,utt151ad99,4.375,4.534385
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt53b5eb6.wav,sys78aec,utt53b5eb6,4.75,4.5484385
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttcf77e64.wav,sys78aec,uttcf77e64,4.125,4.5082335
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt60aacbe.wav,sys78aec,utt60aacbe,4.375,4.5441036
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt801cd92.wav,sys78aec,utt801cd92,4.375,4.505286
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt6ad1fc7.wav,sys78aec,utt6ad1fc7,4.125,4.5437574
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttb5d570a.wav,sys78aec,uttb5d570a,4.625,4.5098825
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utte8c4dbe.wav,sys78aec,utte8c4dbe,4.75,4.494057
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttf5a7b89.wav,sys78aec,uttf5a7b89,4.5,4.532262
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttf215489.wav,sys78aec,uttf215489,4.125,4.539769
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttbdcf705.wav,sys78aec,uttbdcf705,3.125,4.5103183
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttf987a47.wav,sys78aec,uttf987a47,4.25,4.5390205
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttc0e1f06.wav,sys78aec,uttc0e1f06,4.125,4.44246
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt950543f.wav,sys78aec,utt950543f,4.625,4.522058
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt8ec55a4.wav,sys78aec,utt8ec55a4,4.375,4.4957447
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt4de9b6d.wav,sys78aec,utt4de9b6d,4.5,4.437116
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt314b399.wav,sys78aec,utt314b399,3.5,4.399597
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt0a72a69.wav,sys78aec,utt0a72a69,4.375,4.5351
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt96b8bf7.wav,sys78aec,utt96b8bf7,4.25,4.386935
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt31ea303.wav,sys78aec,utt31ea303,4.375,4.4128156
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt51898a0.wav,sys78aec,utt51898a0,4.25,4.522342
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt105d3f5.wav,sys78aec,utt105d3f5,4.5,4.564598
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utte584a9c.wav,sys78aec,utte584a9c,4.25,4.545494
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utte7e7d6c.wav,sys78aec,utte7e7d6c,4.0,4.5353565
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt1675521.wav,sys78aec,utt1675521,4.25,4.4633846
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt8d0a04b.wav,sys78aec,utt8d0a04b,4.375,4.5362663
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt44a9ea1.wav,sys78aec,utt44a9ea1,4.25,4.4800706
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttc17096d.wav,sys78aec,uttc17096d,4.25,4.4946547
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt4cbf685.wav,sys78aec,utt4cbf685,4.25,4.537254
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt81c6daa.wav,sys78aec,utt81c6daa,4.25,4.462375
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttfd4b519.wav,sys78aec,uttfd4b519,4.375,4.4610267
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttbbdeaab.wav,sys78aec,uttbbdeaab,3.375,4.184102
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt509d584.wav,sys78aec,utt509d584,4.125,4.3976445
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-uttd360ede.wav,sys78aec,uttd360ede,4.25,4.446093
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt3c045c1.wav,sys78aec,utt3c045c1,4.5,4.51041
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt210d432.wav,sys78aec,utt210d432,4.5,4.4724503
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys78aec-utt52317df.wav,sys78aec,utt52317df,4.125,4.4891696
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt4424c25.wav,sys753b8,utt4424c25,3.5,2.4156258
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt5e2b4f7.wav,sys753b8,utt5e2b4f7,3.375,3.386638
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt1b2db6c.wav,sys753b8,utt1b2db6c,3.25,3.996996
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt1cf24ee.wav,sys753b8,utt1cf24ee,4.125,4.007872
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt0a55c05.wav,sys753b8,utt0a55c05,4.0,2.972566
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt6aa3373.wav,sys753b8,utt6aa3373,3.25,4.27323
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt68ce61a.wav,sys753b8,utt68ce61a,3.5,3.6413841
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utta890671.wav,sys753b8,utta890671,3.0,3.2377827
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt00b16b2.wav,sys753b8,utt00b16b2,3.125,3.8298001
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utte14409b.wav,sys753b8,utte14409b,3.125,4.2337384
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt2ea5ffe.wav,sys753b8,utt2ea5ffe,3.75,3.8307295
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt4f53846.wav,sys753b8,utt4f53846,3.375,2.6075015
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt20d65d5.wav,sys753b8,utt20d65d5,2.875,3.4503117
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt106ca4d.wav,sys753b8,utt106ca4d,3.0,3.5981681
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-uttb6d4173.wav,sys753b8,uttb6d4173,4.0,4.0634365
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt16aa492.wav,sys753b8,utt16aa492,3.5,3.455949
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utte92a266.wav,sys753b8,utte92a266,2.75,3.3664582
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt7b07cc6.wav,sys753b8,utt7b07cc6,2.75,3.7819982
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-uttbbe8838.wav,sys753b8,uttbbe8838,2.625,3.2449691
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt1ff3567.wav,sys753b8,utt1ff3567,3.25,3.2423525
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt97bdd46.wav,sys753b8,utt97bdd46,1.75,2.8481987
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt64b0d68.wav,sys753b8,utt64b0d68,2.75,2.9267633
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt845e70f.wav,sys753b8,utt845e70f,2.625,2.3917966
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-uttd15a833.wav,sys753b8,uttd15a833,2.5,3.153001
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt5eaaa11.wav,sys753b8,utt5eaaa11,2.25,3.3360417
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt6938d6c.wav,sys753b8,utt6938d6c,3.0,2.9008589
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt18cfe25.wav,sys753b8,utt18cfe25,3.25,3.4150229
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt215fb45.wav,sys753b8,utt215fb45,2.875,3.0084822
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt60ae6da.wav,sys753b8,utt60ae6da,3.375,3.2232811
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-uttb97bf18.wav,sys753b8,uttb97bf18,3.25,3.6410868
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt165b97b.wav,sys753b8,utt165b97b,2.875,3.695622
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt0187fda.wav,sys753b8,utt0187fda,2.625,3.7681112
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-uttfdb1edf.wav,sys753b8,uttfdb1edf,3.375,3.672715
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utted05a27.wav,sys753b8,utted05a27,2.875,3.5559378
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-uttfbabf22.wav,sys753b8,uttfbabf22,3.375,3.5310588
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utt6d86829.wav,sys753b8,utt6d86829,2.25,3.1767666
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-utte7e211c.wav,sys753b8,utte7e211c,3.0,3.1680086
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys753b8-uttfc047c9.wav,sys753b8,uttfc047c9,3.125,3.718513
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttde7c964.wav,sys47c67,uttde7c964,4.5,4.399076
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utted3a8a2.wav,sys47c67,utted3a8a2,4.375,4.379681
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt29d1692.wav,sys47c67,utt29d1692,4.25,4.4350576
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt811576f.wav,sys47c67,utt811576f,3.5,4.086947
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt1cb4159.wav,sys47c67,utt1cb4159,3.75,4.1409225
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttce388ed.wav,sys47c67,uttce388ed,4.125,4.082295
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt6d5846d.wav,sys47c67,utt6d5846d,3.875,4.1449585
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt35f803b.wav,sys47c67,utt35f803b,4.25,4.395713
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt2380cf0.wav,sys47c67,utt2380cf0,4.625,4.3759465
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttc3d18ea.wav,sys47c67,uttc3d18ea,4.0,4.4323287
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttf28f232.wav,sys47c67,uttf28f232,3.75,4.292371
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt1434922.wav,sys47c67,utt1434922,3.125,3.8504226
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttaf9ef94.wav,sys47c67,uttaf9ef94,4.5,4.2956324
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttaf5e91c.wav,sys47c67,uttaf5e91c,4.125,4.263105
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt6396f45.wav,sys47c67,utt6396f45,3.25,4.175648
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-uttccb91b6.wav,sys47c67,uttccb91b6,3.875,4.2952905
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt8e5db39.wav,sys47c67,utt8e5db39,3.875,3.8303266
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utta60b369.wav,sys47c67,utta60b369,3.875,4.289787
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt8464db5.wav,sys47c67,utt8464db5,3.625,3.8402157
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt7fe94c0.wav,sys47c67,utt7fe94c0,2.625,3.6480432
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt5a27689.wav,sys47c67,utt5a27689,3.625,3.692689
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt3074e9f.wav,sys47c67,utt3074e9f,3.125,3.6415298
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt7cdaefc.wav,sys47c67,utt7cdaefc,3.125,3.696265
/data/group1/z44476r/Corpora/BVCC/main/DATA/wav/sys47c67-utt581ee98.wav,sys47c67,utt581ee98,3.75,3.4865525
