wav_path,system_id,sample_id,speaker_id,duration_ms,score
train/es-BO-SofiaNeural36.wav,es-BO-SofiaNeural36,es-BO-SofiaNeural36,E8,2500.0,4.0
train/es-BO-SofiaNeural20.wav,es-BO-SofiaNeural20,es-BO-SofiaNeural20,E8,4590.875,1.0
train/es-BO-SofiaNeural51.wav,es-BO-SofiaNeural51,es-BO-SofiaNeural51,E8,2840.9375,1.0
train/es-BO-SofiaNeural39.wav,es-BO-SofiaNeural39,es-BO-SofiaNeural39,E8,2284.0625,1.0
train/es-BO-SofiaNeural60.wav,es-BO-SofiaNeural60,es-BO-SofiaNeural60,E8,3477.25,3.0
train/es-BO-SofiaNeural40.wav,es-BO-SofiaNeural40,es-BO-SofiaNeural40,E8,4409.0625,4.0
train/es-BO-SofiaNeural48.wav,es-BO-SofiaNeural48,es-BO-SofiaNeural48,E8,3488.625,4.0
train/es-BO-SofiaNeural18.wav,es-BO-SofiaNeural18,es-BO-SofiaNeural18,E8,2727.3125,3.0
train/es-BO-SofiaNeural99.wav,es-BO-SofiaNeural99,es-BO-SofiaNeural99,E8,2795.4375,1.0
train/es-BO-SofiaNeural43.wav,es-BO-SofiaNeural43,es-BO-SofiaNeural43,E8,3534.0625,3.0
train/es-BO-SofiaNeural2.wav,es-BO-SofiaNeural2,es-BO-SofiaNeural2,E8,2329.5625,2.0
train/es-BO-SofiaNeural26.wav,es-BO-SofiaNeural26,es-BO-SofiaNeural26,E8,3102.3125,1.0
train/es-BO-SofiaNeural96.wav,es-BO-SofiaNeural96,es-BO-SofiaNeural96,E8,2409.0625,1.0
train/es-BO-SofiaNeural41.wav,es-BO-SofiaNeural41,es-BO-SofiaNeural41,E8,2590.9375,3.0
train/es-BO-SofiaNeural59.wav,es-BO-SofiaNeural59,es-BO-SofiaNeural59,E8,2647.75,4.0
train/es-BO-SofiaNeural87.wav,es-BO-SofiaNeural87,es-BO-SofiaNeural87,E8,3556.8125,3.0
train/es-BO-SofiaNeural3.wav,es-BO-SofiaNeural3,es-BO-SofiaNeural3,E8,3386.375,2.0
train/es-BO-SofiaNeural63.wav,es-BO-SofiaNeural63,es-BO-SofiaNeural63,E8,2386.375,2.0
train/es-BO-SofiaNeural65.wav,es-BO-SofiaNeural65,es-BO-SofiaNeural65,E8,3818.1875,1.0
train/es-BO-SofiaNeural5.wav,es-BO-SofiaNeural5,es-BO-SofiaNeural5,E8,2386.375,3.0
train/es-BO-SofiaNeural77.wav,es-BO-SofiaNeural77,es-BO-SofiaNeural77,E8,2829.5625,1.0
train/es-BO-SofiaNeural82.wav,es-BO-SofiaNeural82,es-BO-SofiaNeural82,E8,3443.1875,3.0
train/es-BO-SofiaNeural13.wav,es-BO-SofiaNeural13,es-BO-SofiaNeural13,E8,2181.8125,2.0
train/es-BO-SofiaNeural54.wav,es-BO-SofiaNeural54,es-BO-SofiaNeural54,E8,2875.0,2.0
train/arm_08784_00275140832.wav,arm_08784_00275140832,arm_08784_00275140832,E4,4693.3125,5.0
train/arm_08784_00101017166.wav,arm_08784_00101017166,arm_08784_00101017166,E4,5546.625,5.0
train/arm_08784_00130057938.wav,arm_08784_00130057938,arm_08784_00130057938,E4,7168.0,5.0
train/arm_08784_01759753985.wav,arm_08784_01759753985,arm_08784_01759753985,E4,5461.3125,5.0
train/arm_08784_00858307843.wav,arm_08784_00858307843,arm_08784_00858307843,E4,6400.0,5.0
train/arm_08784_01248032964.wav,arm_08784_01248032964,arm_08784_01248032964,E4,5888.0,5.0
train/arm_08784_01033094930.wav,arm_08784_01033094930,arm_08784_01033094930,E4,5205.3125,5.0
train/arm_08784_01611251666.wav,arm_08784_01611251666,arm_08784_01611251666,E4,4096.0,5.0
train/arm_08784_00135604063.wav,arm_08784_00135604063,arm_08784_00135604063,E4,7424.0,5.0
train/arm_08784_00326709576.wav,arm_08784_00326709576,arm_08784_00326709576,E4,8448.0,5.0
train/arm_08784_00113402164.wav,arm_08784_00113402164,arm_08784_00113402164,E4,5717.3125,5.0
train/arm_08784_01507830010.wav,arm_08784_01507830010,arm_08784_01507830010,E4,6656.0,5.0
train/arm_08784_01659910757.wav,arm_08784_01659910757,arm_08784_01659910757,E4,4864.0,5.0
train/arm_08784_00019615132.wav,arm_08784_00019615132,arm_08784_00019615132,E4,5717.3125,5.0
train/arm_08784_01797514024.wav,arm_08784_01797514024,arm_08784_01797514024,E4,8960.0,5.0
train/arm_08784_01322698486.wav,arm_08784_01322698486,arm_08784_01322698486,E4,4949.3125,5.0
train/arm_08784_01813910160.wav,arm_08784_01813910160,arm_08784_01813910160,E4,8192.0,5.0
train/arm_08784_01511339468.wav,arm_08784_01511339468,arm_08784_01511339468,E4,6570.625,5.0
train/arm_08784_00779572210.wav,arm_08784_00779572210,arm_08784_00779572210,E4,5888.0,5.0
train/arm_08784_00974401258.wav,arm_08784_00974401258,arm_08784_00974401258,E4,4864.0,4.0
train/arm_08784_01845380649.wav,arm_08784_01845380649,arm_08784_01845380649,E4,5461.3125,4.0
train/arm_08784_00763754614.wav,arm_08784_00763754614,arm_08784_00763754614,E4,5546.625,5.0
train/arm_08784_00177447617.wav,arm_08784_00177447617,arm_08784_00177447617,E4,7168.0,5.0
train/arm_08784_00491886221.wav,arm_08784_00491886221,arm_08784_00491886221,E4,5376.0,5.0
train/arm_08784_01729374731.wav,arm_08784_01729374731,arm_08784_01729374731,E4,6997.3125,5.0
train/arm_08784_00049826893.wav,arm_08784_00049826893,arm_08784_00049826893,E4,7680.0,5.0
train/arm_08784_00961606918.wav,arm_08784_00961606918,arm_08784_00961606918,E4,5290.625,5.0
train/arm_08784_01117707573.wav,arm_08784_01117707573,arm_08784_01117707573,E4,5632.0,5.0
train/arm_08784_00097976014.wav,arm_08784_00097976014,arm_08784_00097976014,E4,5973.3125,5.0
train/arm_08784_01356681364.wav,arm_08784_01356681364,arm_08784_01356681364,E4,5205.3125,5.0
train/arm_08784_00958898719.wav,arm_08784_00958898719,arm_08784_00958898719,E4,5888.0,5.0
train/arm_08784_01687024675.wav,arm_08784_01687024675,arm_08784_01687024675,E4,4949.3125,5.0
train/arm_08784_01915099099.wav,arm_08784_01915099099,arm_08784_01915099099,E4,5546.625,5.0
train/arm_08784_01846467604.wav,arm_08784_01846467604,arm_08784_01846467604,E4,5290.625,4.0
train/arm_08784_01058192871.wav,arm_08784_01058192871,arm_08784_01058192871,E4,5632.0,5.0
train/arm_08784_01868616977.wav,arm_08784_01868616977,arm_08784_01868616977,E4,5205.3125,5.0
train/arm_08784_00798638638.wav,arm_08784_00798638638,arm_08784_00798638638,E4,5632.0,5.0
train/arm_08784_01083196578.wav,arm_08784_01083196578,arm_08784_01083196578,E4,5546.625,5.0
train/arm_08784_01535005078.wav,arm_08784_01535005078,arm_08784_01535005078,E4,7424.0,5.0
train/arm_08784_00681989828.wav,arm_08784_00681989828,arm_08784_00681989828,E4,4437.3125,5.0
train/arm_08784_01373143515.wav,arm_08784_01373143515,arm_08784_01373143515,E4,6058.625,5.0
train/arm_08784_00986282467.wav,arm_08784_00986282467,arm_08784_00986282467,E4,6912.0,5.0
train/arm_08784_00143951174.wav,arm_08784_00143951174,arm_08784_00143951174,E4,5290.625,5.0
train/arm_08784_01770510237.wav,arm_08784_01770510237,arm_08784_01770510237,E4,7680.0,5.0
train/arm_08784_00550180927.wav,arm_08784_00550180927,arm_08784_00550180927,E4,7680.0,5.0
train/arm_08784_02060342706.wav,arm_08784_02060342706,arm_08784_02060342706,E4,4693.3125,5.0
train/arm_08784_00603676786.wav,arm_08784_00603676786,arm_08784_00603676786,E4,5717.3125,2.0
train/arm_08784_00648369718.wav,arm_08784_00648369718,arm_08784_00648369718,E4,5461.3125,5.0
train/arm_08784_01796089064.wav,arm_08784_01796089064,arm_08784_01796089064,E4,9216.0,5.0
train/arm_08784_01006754546.wav,arm_08784_01006754546,arm_08784_01006754546,E4,9045.3125,5.0
train/arm_08784_01566025265.wav,arm_08784_01566025265,arm_08784_01566025265,E4,6144.0,5.0
train/arm_08784_01545140717.wav,arm_08784_01545140717,arm_08784_01545140717,E4,6656.0,5.0
train/arm_08784_02024472792.wav,arm_08784_02024472792,arm_08784_02024472792,E4,6400.0,5.0
train/arm_08784_01598233491.wav,arm_08784_01598233491,arm_08784_01598233491,E4,4608.0,5.0
train/arm_08784_00550418574.wav,arm_08784_00550418574,arm_08784_00550418574,E4,5034.625,5.0
train/arm_08784_01916348381.wav,arm_08784_01916348381,arm_08784_01916348381,E4,6400.0,5.0
train/arm_08784_00640197534.wav,arm_08784_00640197534,arm_08784_00640197534,E4,5290.625,5.0
train/arm_08784_01341419587.wav,arm_08784_01341419587,arm_08784_01341419587,E4,6570.625,5.0
train/arm_08784_01549452038.wav,arm_08784_01549452038,arm_08784_01549452038,E4,7680.0,5.0
train/arm_08784_01063232998.wav,arm_08784_01063232998,arm_08784_01063232998,E4,7338.625,5.0
train/arm_08784_01865158221.wav,arm_08784_01865158221,arm_08784_01865158221,E4,5376.0,5.0
train/arm_08784_00795832766.wav,arm_08784_00795832766,arm_08784_00795832766,E4,10581.3125,5.0
train/arm_08784_01631532058.wav,arm_08784_01631532058,arm_08784_01631532058,E4,4864.0,4.0
train/arm_08784_01521658535.wav,arm_08784_01521658535,arm_08784_01521658535,E4,6144.0,5.0
train/arm_08784_00518727153.wav,arm_08784_00518727153,arm_08784_00518727153,E4,7253.3125,5.0
train/arm_08784_00478930936.wav,arm_08784_00478930936,arm_08784_00478930936,E4,5632.0,5.0
train/arm_08784_01376458410.wav,arm_08784_01376458410,arm_08784_01376458410,E4,8277.3125,5.0
train/arm_08784_00824473967.wav,arm_08784_00824473967,arm_08784_00824473967,E4,8277.3125,5.0
train/arm_08784_00653803278.wav,arm_08784_00653803278,arm_08784_00653803278,E4,5376.0,5.0
train/arm_08784_01118113802.wav,arm_08784_01118113802,arm_08784_01118113802,E4,7850.625,5.0
train/arm_08784_01597502323.wav,arm_08784_01597502323,arm_08784_01597502323,E4,4352.0,5.0
train/arm_08784_00421462788.wav,arm_08784_00421462788,arm_08784_00421462788,E4,6229.3125,5.0
train/arm_08784_00961422884.wav,arm_08784_00961422884,arm_08784_00961422884,E4,6144.0,5.0
train/arm_08784_02143473087.wav,arm_08784_02143473087,arm_08784_02143473087,E4,7082.625,5.0
train/arm_08784_02062382625.wav,arm_08784_02062382625,arm_08784_02062382625,E4,6229.3125,5.0
train/arm_08784_00432554534.wav,arm_08784_00432554534,arm_08784_00432554534,E4,5546.625,5.0
train/arm_08784_00826337373.wav,arm_08784_00826337373,arm_08784_00826337373,E4,5120.0,5.0
train/arm_08784_01778842438.wav,arm_08784_01778842438,arm_08784_01778842438,E4,6485.3125,4.0
train/arm_08784_01227844591.wav,arm_08784_01227844591,arm_08784_01227844591,E4,5546.625,5.0
train/arm_08784_01639218665.wav,arm_08784_01639218665,arm_08784_01639218665,E4,4949.3125,5.0
train/arf_00295_01755168214.wav,arf_00295_01755168214,arf_00295_01755168214,E1,6314.625,5.0
train/arf_00295_02051061628.wav,arf_00295_02051061628,arf_00295_02051061628,E1,4352.0,4.0
train/arf_00295_01464825245.wav,arf_00295_01464825245,arf_00295_01464825245,E1,3840.0,5.0
train/arf_00295_00928515627.wav,arf_00295_00928515627,arf_00295_00928515627,E1,5120.0,5.0
train/arf_00295_00534479322.wav,arf_00295_00534479322,arf_00295_00534479322,E1,4693.3125,5.0
train/arf_00295_00929803271.wav,arf_00295_00929803271,arf_00295_00929803271,E1,5205.3125,5.0
train/arf_00295_00697160059.wav,arf_00295_00697160059,arf_00295_00697160059,E1,7424.0,4.0
train/arf_00295_01651792344.wav,arf_00295_01651792344,arf_00295_01651792344,E1,6570.625,5.0
train/arf_00295_01449532457.wav,arf_00295_01449532457,arf_00295_01449532457,E1,4181.3125,1.0
train/arf_00295_01094843396.wav,arf_00295_01094843396,arf_00295_01094843396,E1,5290.625,5.0
train/arf_00295_02105819517.wav,arf_00295_02105819517,arf_00295_02105819517,E1,5120.0,3.0
train/arf_00295_01288156524.wav,arf_00295_01288156524,arf_00295_01288156524,E1,4181.3125,5.0
train/arf_00295_01192019471.wav,arf_00295_01192019471,arf_00295_01192019471,E1,4778.625,5.0
train/arf_00295_00124481998.wav,arf_00295_00124481998,arf_00295_00124481998,E1,4949.3125,5.0
train/arf_00295_00686976093.wav,arf_00295_00686976093,arf_00295_00686976093,E1,7765.3125,5.0
train/arf_00295_00385703378.wav,arf_00295_00385703378,arf_00295_00385703378,E1,4096.0,5.0
train/arf_00295_01131884458.wav,arf_00295_01131884458,arf_00295_01131884458,E1,8533.3125,5.0
train/arf_00295_01040184658.wav,arf_00295_01040184658,arf_00295_01040184658,E1,5546.625,5.0
train/arf_00295_00957559327.wav,arf_00295_00957559327,arf_00295_00957559327,E1,4608.0,4.0
train/arf_00295_01444644897.wav,arf_00295_01444644897,arf_00295_01444644897,E1,4949.3125,5.0
train/arf_00295_01873863615.wav,arf_00295_01873863615,arf_00295_01873863615,E1,7424.0,5.0
train/arf_00295_00822570390.wav,arf_00295_00822570390,arf_00295_00822570390,E1,5376.0,5.0
train/arf_00295_01264185370.wav,arf_00295_01264185370,arf_00295_01264185370,E1,5632.0,5.0
train/arf_00295_01931061002.wav,arf_00295_01931061002,arf_00295_01931061002,E1,5973.3125,5.0
train/arf_00295_01521578609.wav,arf_00295_01521578609,arf_00295_01521578609,E1,7082.625,5.0
train/arf_00295_02096140946.wav,arf_00295_02096140946,arf_00295_02096140946,E1,4352.0,5.0
train/arf_00295_01422628124.wav,arf_00295_01422628124,arf_00295_01422628124,E1,4522.625,5.0
train/arf_00295_01303386196.wav,arf_00295_01303386196,arf_00295_01303386196,E1,5205.3125,5.0
train/arf_00295_00588372500.wav,arf_00295_00588372500,arf_00295_00588372500,E1,5376.0,5.0
train/arf_00295_01905013991.wav,arf_00295_01905013991,arf_00295_01905013991,E1,4266.625,5.0
train/arf_00295_01673131862.wav,arf_00295_01673131862,arf_00295_01673131862,E1,4864.0,5.0
train/arf_00295_01038209921.wav,arf_00295_01038209921,arf_00295_01038209921,E1,4352.0,5.0
train/arf_00295_00862581146.wav,arf_00295_00862581146,arf_00295_00862581146,E1,6229.3125,5.0
train/arf_00295_01668185466.wav,arf_00295_01668185466,arf_00295_01668185466,E1,6656.0,5.0
train/arf_00295_00609175909.wav,arf_00295_00609175909,arf_00295_00609175909,E1,5973.3125,5.0
train/arf_00295_00970392396.wav,arf_00295_00970392396,arf_00295_00970392396,E1,4864.0,5.0
train/arf_00295_00852545466.wav,arf_00295_00852545466,arf_00295_00852545466,E1,8362.625,5.0
train/arf_00295_00718389935.wav,arf_00295_00718389935,arf_00295_00718389935,E1,4352.0,5.0
train/arf_00295_01282727389.wav,arf_00295_01282727389,arf_00295_01282727389,E1,6912.0,5.0
train/arf_00295_00297171901.wav,arf_00295_00297171901,arf_00295_00297171901,E1,4437.3125,5.0
train/arf_00295_01779513384.wav,arf_00295_01779513384,arf_00295_01779513384,E1,6485.3125,5.0
train/arf_00295_01116911041.wav,arf_00295_01116911041,arf_00295_01116911041,E1,6656.0,5.0
train/arf_00295_01646633984.wav,arf_00295_01646633984,arf_00295_01646633984,E1,4096.0,5.0
train/arf_00295_01498418598.wav,arf_00295_01498418598,arf_00295_01498418598,E1,5376.0,5.0
train/arf_00295_01048417138.wav,arf_00295_01048417138,arf_00295_01048417138,E1,9386.625,5.0
train/arf_00295_01212219131.wav,arf_00295_01212219131,arf_00295_01212219131,E1,4352.0,5.0
train/arf_00295_01349969200.wav,arf_00295_01349969200,arf_00295_01349969200,E1,4778.625,5.0
train/arf_00295_00890184807.wav,arf_00295_00890184807,arf_00295_00890184807,E1,6314.625,5.0
train/arf_00295_00500370856.wav,arf_00295_00500370856,arf_00295_00500370856,E1,6997.3125,4.0
train/arf_00295_01265142306.wav,arf_00295_01265142306,arf_00295_01265142306,E1,5632.0,5.0
train/arf_00295_00989223216.wav,arf_00295_00989223216,arf_00295_00989223216,E1,4778.625,5.0
train/arf_00295_01054942221.wav,arf_00295_01054942221,arf_00295_01054942221,E1,5717.3125,5.0
train/arf_00295_00502056822.wav,arf_00295_00502056822,arf_00295_00502056822,E1,6058.625,5.0
train/arf_00295_00224542344.wav,arf_00295_00224542344,arf_00295_00224542344,E1,4522.625,5.0
train/arf_00295_01713716478.wav,arf_00295_01713716478,arf_00295_01713716478,E1,5546.625,5.0
train/arf_00295_01259129668.wav,arf_00295_01259129668,arf_00295_01259129668,E1,4352.0,5.0
train/arf_00295_01153918696.wav,arf_00295_01153918696,arf_00295_01153918696,E1,5461.3125,5.0
train/arf_00295_01955284393.wav,arf_00295_01955284393,arf_00295_01955284393,E1,4010.625,5.0
train/arf_00295_00672609549.wav,arf_00295_00672609549,arf_00295_00672609549,E1,8874.625,5.0
train/arf_00295_01657355681.wav,arf_00295_01657355681,arf_00295_01657355681,E1,4949.3125,5.0
train/arf_00295_00246566940.wav,arf_00295_00246566940,arf_00295_00246566940,E1,4266.625,5.0
train/arf_00295_02114482337.wav,arf_00295_02114482337,arf_00295_02114482337,E1,6144.0,5.0
train/arf_00295_00636638962.wav,arf_00295_00636638962,arf_00295_00636638962,E1,5973.3125,5.0
train/arf_00295_01525748149.wav,arf_00295_01525748149,arf_00295_01525748149,E1,4437.3125,5.0
train/arf_00295_01505677428.wav,arf_00295_01505677428,arf_00295_01505677428,E1,5290.625,5.0
train/arf_00295_00191941175.wav,arf_00295_00191941175,arf_00295_00191941175,E1,7082.625,5.0
train/arf_00295_01469980177.wav,arf_00295_01469980177,arf_00295_01469980177,E1,5717.3125,5.0
train/arf_00295_01389916659.wav,arf_00295_01389916659,arf_00295_01389916659,E1,4522.625,5.0
train/arf_00295_00489826595.wav,arf_00295_00489826595,arf_00295_00489826595,E1,5546.625,5.0
train/arf_00295_01125880080.wav,arf_00295_01125880080,arf_00295_01125880080,E1,6144.0,5.0
train/arf_00295_01327196668.wav,arf_00295_01327196668,arf_00295_01327196668,E1,7253.3125,5.0
train/arf_00295_01243498718.wav,arf_00295_01243498718,arf_00295_01243498718,E1,5120.0,5.0
train/arf_00295_00873542018.wav,arf_00295_00873542018,arf_00295_00873542018,E1,5461.3125,4.0
train/arf_00295_00324394523.wav,arf_00295_00324394523,arf_00295_00324394523,E1,6485.3125,5.0
train/arf_00295_01207660715.wav,arf_00295_01207660715,arf_00295_01207660715,E1,6485.3125,5.0
train/arf_00295_01441271330.wav,arf_00295_01441271330,arf_00295_01441271330,E1,6058.625,5.0
train/arf_00295_00123410324.wav,arf_00295_00123410324,arf_00295_00123410324,E1,5717.3125,5.0
train/arf_00295_01362792856.wav,arf_00295_01362792856,arf_00295_01362792856,E1,4608.0,5.0
train/arf_00295_00291970405.wav,arf_00295_00291970405,arf_00295_00291970405,E1,6058.625,5.0
train/arf_00295_01708733090.wav,arf_00295_01708733090,arf_00295_01708733090,E1,3669.3125,5.0
train/arf_00295_01739192284.wav,arf_00295_01739192284,arf_00295_01739192284,E1,7936.0,5.0
train/arf_00295_00023658548.wav,arf_00295_00023658548,arf_00295_00023658548,E1,5546.625,5.0
train/arf_00295_01889037142.wav,arf_00295_01889037142,arf_00295_01889037142,E1,5632.0,5.0
train/arf_00295_00253266257.wav,arf_00295_00253266257,arf_00295_00253266257,E1,7594.625,3.0
train/arf_00295_00394093660.wav,arf_00295_00394093660,arf_00295_00394093660,E1,3328.0,5.0
train/arf_00295_00131212768.wav,arf_00295_00131212768,arf_00295_00131212768,E1,5973.3125,5.0
train/arf_00295_01745620920.wav,arf_00295_01745620920,arf_00295_01745620920,E1,9386.625,5.0
train/arf_00295_00415501498.wav,arf_00295_00415501498,arf_00295_00415501498,E1,6997.3125,5.0
train/arf_00295_00154756464.wav,arf_00295_00154756464,arf_00295_00154756464,E1,4608.0,5.0
train/arf_00295_02147306302.wav,arf_00295_02147306302,arf_00295_02147306302,E1,4608.0,5.0
train/arf_00295_00001008290.wav,arf_00295_00001008290,arf_00295_00001008290,E1,5888.0,5.0
train/arf_00610_01805030745.wav,arf_00610_01805030745,arf_00610_01805030745,E2,5717.3125,5.0
train/arf_00610_01137989518.wav,arf_00610_01137989518,arf_00610_01137989518,E2,5205.3125,5.0
train/arf_00610_00513915303.wav,arf_00610_00513915303,arf_00610_00513915303,E2,6314.625,5.0
train/arf_00610_00727257612.wav,arf_00610_00727257612,arf_00610_00727257612,E2,4437.3125,5.0
train/arf_00610_01148869955.wav,arf_00610_01148869955,arf_00610_01148869955,E2,9898.625,5.0
train/arf_00610_01166860348.wav,arf_00610_01166860348,arf_00610_01166860348,E2,5290.625,5.0
train/arf_00610_01519113277.wav,arf_00610_01519113277,arf_00610_01519113277,E2,3242.625,4.0
train/arf_00610_00621699750.wav,arf_00610_00621699750,arf_00610_00621699750,E2,5461.3125,5.0
train/arf_00610_01250551227.wav,arf_00610_01250551227,arf_00610_01250551227,E2,5120.0,5.0
train/arf_00610_02087106852.wav,arf_00610_02087106852,arf_00610_02087106852,E2,3584.0,5.0
train/arf_00610_00111995270.wav,arf_00610_00111995270,arf_00610_00111995270,E2,4010.625,4.0
train/arf_00610_01993791693.wav,arf_00610_01993791693,arf_00610_01993791693,E2,4522.625,5.0
train/arf_00610_02090134287.wav,arf_00610_02090134287,arf_00610_02090134287,E2,5717.3125,5.0
train/arf_00610_00912390302.wav,arf_00610_00912390302,arf_00610_00912390302,E2,6058.625,4.0
train/arf_00610_00682168691.wav,arf_00610_00682168691,arf_00610_00682168691,E2,3669.3125,5.0
train/arf_00610_00670555472.wav,arf_00610_00670555472,arf_00610_00670555472,E2,5546.625,5.0
train/arf_00610_02027569323.wav,arf_00610_02027569323,arf_00610_02027569323,E2,3669.3125,5.0
train/arf_00610_01601942170.wav,arf_00610_01601942170,arf_00610_01601942170,E2,6656.0,5.0
train/arf_00610_00141514478.wav,arf_00610_00141514478,arf_00610_00141514478,E2,4437.3125,5.0
train/arf_00610_00844296271.wav,arf_00610_00844296271,arf_00610_00844296271,E2,4864.0,5.0
train/arf_00610_00443461703.wav,arf_00610_00443461703,arf_00610_00443461703,E2,4181.3125,5.0
train/arf_00610_01778919962.wav,arf_00610_01778919962,arf_00610_01778919962,E2,7594.625,5.0
train/arf_00610_00963427221.wav,arf_00610_00963427221,arf_00610_00963427221,E2,3840.0,5.0
train/arf_00610_00379164869.wav,arf_00610_00379164869,arf_00610_00379164869,E2,3840.0,5.0
train/arf_00610_01414016169.wav,arf_00610_01414016169,arf_00610_01414016169,E2,4693.3125,5.0
train/arf_00610_01852058096.wav,arf_00610_01852058096,arf_00610_01852058096,E2,4778.625,5.0
train/arf_00610_01353437502.wav,arf_00610_01353437502,arf_00610_01353437502,E2,6826.625,5.0
train/arf_00610_00174284275.wav,arf_00610_00174284275,arf_00610_00174284275,E2,4437.3125,5.0
train/arf_00610_00658675561.wav,arf_00610_00658675561,arf_00610_00658675561,E2,4181.3125,5.0
train/arf_00610_00348141774.wav,arf_00610_00348141774,arf_00610_00348141774,E2,3584.0,5.0
train/arf_00610_00291574942.wav,arf_00610_00291574942,arf_00610_00291574942,E2,4181.3125,5.0
train/arf_00610_00794994075.wav,arf_00610_00794994075,arf_00610_00794994075,E2,7680.0,5.0
train/arf_00610_01093784291.wav,arf_00610_01093784291,arf_00610_01093784291,E2,2901.3125,5.0
train/arf_00610_01902807167.wav,arf_00610_01902807167,arf_00610_01902807167,E2,4949.3125,5.0
train/arf_00610_00705234264.wav,arf_00610_00705234264,arf_00610_00705234264,E2,4693.3125,5.0
train/arf_00610_00466371077.wav,arf_00610_00466371077,arf_00610_00466371077,E2,3840.0,5.0
train/arf_00610_01210670029.wav,arf_00610_01210670029,arf_00610_01210670029,E2,5461.3125,5.0
train/arf_00610_00597993062.wav,arf_00610_00597993062,arf_00610_00597993062,E2,4693.3125,5.0
train/arf_00610_01644723213.wav,arf_00610_01644723213,arf_00610_01644723213,E2,4266.625,5.0
train/arf_00610_00889844761.wav,arf_00610_00889844761,arf_00610_00889844761,E2,4693.3125,5.0
train/arf_00610_01572040261.wav,arf_00610_01572040261,arf_00610_01572040261,E2,6912.0,5.0
train/arf_00610_00627937971.wav,arf_00610_00627937971,arf_00610_00627937971,E2,4181.3125,3.0
train/arf_00610_01060090779.wav,arf_00610_01060090779,arf_00610_01060090779,E2,4693.3125,5.0
train/arf_00610_01041822557.wav,arf_00610_01041822557,arf_00610_01041822557,E2,4864.0,5.0
train/arf_00610_00682913941.wav,arf_00610_00682913941,arf_00610_00682913941,E2,6485.3125,5.0
train/arf_00610_01436794035.wav,arf_00610_01436794035,arf_00610_01436794035,E2,6741.3125,5.0
train/arf_00610_00802119191.wav,arf_00610_00802119191,arf_00610_00802119191,E2,4608.0,5.0
train/arf_00610_02061014692.wav,arf_00610_02061014692,arf_00610_02061014692,E2,4608.0,5.0
train/arf_00610_01087181303.wav,arf_00610_01087181303,arf_00610_01087181303,E2,4437.3125,5.0
train/arf_00610_01085113738.wav,arf_00610_01085113738,arf_00610_01085113738,E2,5205.3125,5.0
train/arf_00610_02031088808.wav,arf_00610_02031088808,arf_00610_02031088808,E2,5290.625,4.0
train/arf_00610_00642218901.wav,arf_00610_00642218901,arf_00610_00642218901,E2,4352.0,5.0
train/arf_00610_01772510223.wav,arf_00610_01772510223,arf_00610_01772510223,E2,3925.3125,4.0
train/arf_00610_00229307233.wav,arf_00610_00229307233,arf_00610_00229307233,E2,4181.3125,5.0
train/arf_00610_00041110106.wav,arf_00610_00041110106,arf_00610_00041110106,E2,4693.3125,5.0
train/arf_00610_02055158675.wav,arf_00610_02055158675,arf_00610_02055158675,E2,4522.625,4.0
train/arf_00610_01819305460.wav,arf_00610_01819305460,arf_00610_01819305460,E2,4437.3125,5.0
train/arf_00610_00011690401.wav,arf_00610_00011690401,arf_00610_00011690401,E2,3840.0,5.0
train/arf_00610_02007559797.wav,arf_00610_02007559797,arf_00610_02007559797,E2,4693.3125,5.0
train/arf_00610_01120034916.wav,arf_00610_01120034916,arf_00610_01120034916,E2,5717.3125,4.0
train/arf_00610_01983307905.wav,arf_00610_01983307905,arf_00610_01983307905,E2,4181.3125,4.0
train/arf_00610_00198173829.wav,arf_00610_00198173829,arf_00610_00198173829,E2,6058.625,5.0
train/arf_00610_00913913795.wav,arf_00610_00913913795,arf_00610_00913913795,E2,5461.3125,5.0
train/arf_00610_01910336600.wav,arf_00610_01910336600,arf_00610_01910336600,E2,6656.0,5.0
train/arf_00610_01853392404.wav,arf_00610_01853392404,arf_00610_01853392404,E2,5376.0,5.0
train/arf_00610_00220369180.wav,arf_00610_00220369180,arf_00610_00220369180,E2,5888.0,5.0
train/arf_00610_00554162169.wav,arf_00610_00554162169,arf_00610_00554162169,E2,5120.0,4.0
train/arf_00610_01578523986.wav,arf_00610_01578523986,arf_00610_01578523986,E2,5546.625,5.0
train/arf_00610_02059485034.wav,arf_00610_02059485034,arf_00610_02059485034,E2,5376.0,5.0
train/arf_00610_00267144431.wav,arf_00610_00267144431,arf_00610_00267144431,E2,4522.625,4.0
train/arf_00610_01209307596.wav,arf_00610_01209307596,arf_00610_01209307596,E2,4778.625,5.0
train/arf_00610_00333943217.wav,arf_00610_00333943217,arf_00610_00333943217,E2,6485.3125,5.0
train/arf_00610_01292655949.wav,arf_00610_01292655949,arf_00610_01292655949,E2,4352.0,5.0
train/arf_00610_00833722389.wav,arf_00610_00833722389,arf_00610_00833722389,E2,4608.0,5.0
train/arf_00610_01167197982.wav,arf_00610_01167197982,arf_00610_01167197982,E2,4949.3125,5.0
train/arf_00610_01509182660.wav,arf_00610_01509182660,arf_00610_01509182660,E2,4693.3125,5.0
train/arf_00610_01838963639.wav,arf_00610_01838963639,arf_00610_01838963639,E2,5120.0,5.0
train/arf_00610_01178164963.wav,arf_00610_01178164963,arf_00610_01178164963,E2,4096.0,5.0
